o2used,comrte,tothired,totmembers,camps,year,success,ratio_hired,season_Spring,season_Summer,season_Winter,peakid_Autre,peakid_BARU,peakid_CHOY,peakid_DHA1,peakid_EVER,peakid_LHOT,peakid_MAKA,peakid_MANA
1,0,3,15,0,1989,1,0.2,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1991,1,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,2,5,0,1953,1,0.4,1,0,0,1,0,0,0,0,0,0,0
0,0,4,1,0,1953,1,4.0,0,0,0,1,0,0,0,0,0,0,0
0,0,6,9,0,1954,1,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1955,1,0.0,0,1,0,1,0,0,0,0,0,0,0
0,0,4,6,2,1950,0,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0
0,0,3,1,2,1951,0,3.0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,2,3,1953,0,2.0,1,0,0,1,0,0,0,0,0,0,0
0,0,3,4,0,1955,0,0.75,1,0,0,1,0,0,0,0,0,0,0
0,0,2,3,0,1962,0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0
0,0,4,6,2,1966,0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1955,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,6,0,1978,0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1979,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1979,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,5,0,1979,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1980,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1981,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,8,2,1981,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,2,1983,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,7,0,1983,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,6,3,3,1988,1,2.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1991,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,1991,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1991,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1991,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1955,0,0.0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1949,0,0.0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,6,3,1959,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,5,6,3,1961,0,0.8333333333333334,1,0,0,1,0,0,0,0,0,0,0
0,0,5,3,0,1955,0,1.6666666666666667,1,0,0,1,0,0,0,0,0,0,0
0,0,6,6,4,1957,0,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,3,4,0,1958,0,0.75,1,0,0,1,0,0,0,0,0,0,0
0,0,9,8,5,1960,0,1.125,1,0,0,1,0,0,0,0,0,0,0
0,0,13,13,6,1961,0,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,9,8,7,1962,1,1.125,1,0,0,1,0,0,0,0,0,0,0
0,0,7,6,3,1962,1,1.1666666666666667,1,0,0,1,0,0,0,0,0,0,0
0,0,3,5,0,1964,0,0.6,0,0,0,1,0,0,0,0,0,0,0
0,0,0,25,0,1986,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,4,0,1986,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,15,0,1987,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,18,5,4,1990,1,3.6,1,0,0,0,0,0,0,0,1,0,0
0,0,0,6,3,1991,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,1954,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1909,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,3,0,1955,0,1.3333333333333333,0,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,1979,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1984,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1989,1,0.0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,2,0,1955,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,1958,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1960,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,3,0,1971,0,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0
0,0,0,5,0,1973,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1956,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,5,4,1957,0,0.8,1,0,0,1,0,0,0,0,0,0,0
0,0,1,3,4,1960,1,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0
1,0,15,10,0,1954,0,1.5,1,0,0,1,0,0,0,0,0,0,0
0,0,2,2,5,1954,1,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,5,4,1980,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,1981,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,2,3,1991,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,4,1991,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,2,2,1994,1,1.0,1,0,0,1,0,0,0,0,0,0,0
1,0,12,10,5,1954,0,1.2,1,0,0,0,0,0,0,0,0,1,0
0,0,15,10,4,1954,0,1.5,1,0,0,0,0,0,0,0,0,1,0
1,0,11,8,6,1954,0,1.375,0,0,0,0,0,0,0,0,0,1,0
1,0,25,11,6,1955,1,2.272727272727273,1,0,0,0,0,0,0,0,0,1,0
1,0,50,17,7,1961,0,2.9411764705882355,1,0,0,0,0,0,0,0,0,1,0
0,0,2,5,4,1969,0,0.4,1,0,0,0,0,0,0,0,0,1,0
0,0,0,7,0,1981,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,6,0,1950,0,0.0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,6,0,1952,0,0.0,0,0,0,0,0,0,0,0,0,0,1
1,0,15,15,9,1953,0,1.0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,13,0,1954,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,3,0,1955,0,0.0,0,0,0,0,0,0,0,0,0,0,1
1,1,20,12,6,1956,1,1.6666666666666667,1,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,1970,0,0.0,0,0,0,0,0,0,0,0,0,0,1
1,0,11,11,5,1971,1,1.0,1,0,0,0,0,0,0,0,0,0,1
1,1,5,8,5,1971,0,0.625,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1973,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0,0,6,5,0,1964,1,1.2,0,0,0,1,0,0,0,0,0,0,0
0,0,2,3,0,1992,1,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1956,1,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,2,1,1,1962,1,2.0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1953,1,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,3,0,1955,0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,1962,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,3,4,0,1973,1,0.75,0,0,0,1,0,0,0,0,0,0,0
0,0,1,2,0,1985,0,0.5,1,0,0,1,0,0,0,0,0,0,0
0,0,2,8,1,1961,0,0.25,0,0,0,1,0,0,0,0,0,0,0
0,0,4,10,5,1979,0,0.4,0,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,1955,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1953,0,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,6,0,1970,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,3,5,5,1949,0,0.6,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,2,1930,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1936,1,0.0,0,1,0,1,0,0,0,0,0,0,0
0,0,7,3,5,1937,0,2.3333333333333335,1,0,0,1,0,0,0,0,0,0,0
0,0,6,3,4,1937,0,2.0,0,0,0,1,0,0,0,0,0,0,0
0,0,7,3,5,1939,1,2.3333333333333335,1,0,0,1,0,0,0,0,0,0,0
0,0,0,31,2,1985,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,6,8,4,1965,1,0.75,1,0,0,1,0,0,0,0,0,0,0
0,0,5,11,3,1983,0,0.45454545454545453,0,0,0,1,0,0,0,0,0,0,0
0,0,5,8,3,1986,0,0.625,0,0,0,1,0,0,0,0,0,0,0
0,0,10,10,3,1962,1,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,6,9,8,1961,1,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1982,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,1983,0,0.0,0,0,1,1,0,0,0,0,0,0,0
0,0,2,5,0,1963,1,0.4,0,0,0,1,0,0,0,0,0,0,0
0,0,2,3,1,1949,1,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0
0,0,0,2,0,1974,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,1,1952,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1955,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,3,0,1959,0,1.3333333333333333,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1952,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1955,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,6,0,1960,1,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0
0,0,0,5,0,1972,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,12,0,1973,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1975,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1953,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,1971,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,4,0,1954,1,0.25,1,0,0,1,0,0,0,0,0,0,0
0,0,2,3,2,1954,1,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0
0,0,1,3,0,1955,1,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0
0,0,2,3,1,1964,1,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1958,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1955,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,1960,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1972,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,1955,1,0.0,0,1,0,1,0,0,0,0,0,0,0
0,0,1,10,1,1994,1,0.1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,8,0,1961,0,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,4,0,1953,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,1,0,1953,1,4.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1953,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,1954,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1970,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1976,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,2,3,0,1960,1,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0
0,0,1,2,0,1951,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,1953,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,5,0,1953,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,4,5,1962,1,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,5,0,1971,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,2,3,1954,1,2.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,6,3,1971,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1972,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,11,6,4,1949,0,1.8333333333333333,1,0,0,1,0,0,0,0,0,0,0
0,0,3,5,0,1955,1,0.6,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1959,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,14,28,0,1964,1,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,20,2,1987,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,5,9,0,1969,1,0.5555555555555556,1,0,0,1,0,0,0,0,0,0,0
0,0,4,10,0,1981,1,0.4,1,0,0,1,0,0,0,0,0,0,0
0,0,0,6,3,1984,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,10,0,1986,0,0.4,0,0,0,1,0,0,0,0,0,0,0
1,0,2,11,0,1988,1,0.18181818181818182,0,0,0,1,0,0,0,0,0,0,0
0,0,7,8,3,1954,0,0.875,1,0,0,1,0,0,0,0,0,0,0
0,0,0,5,0,1954,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,4,5,1974,1,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,8,3,1970,1,0.125,0,0,0,1,0,0,0,0,0,0,0
0,0,23,20,0,1979,0,1.15,0,0,0,1,0,0,0,0,0,0,0
0,0,6,16,2,1993,1,0.375,1,0,0,1,0,0,0,0,0,0,0
0,0,1,4,0,1963,0,0.25,1,0,0,1,0,0,0,0,0,0,0
0,0,0,5,2,1974,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,3,4,2,1982,0,0.75,0,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,1987,0,0.0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,1,0,1910,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1936,0,0.0,0,1,0,1,0,0,0,0,0,0,0
0,0,5,3,1,1937,0,1.6666666666666667,1,0,0,1,0,0,0,0,0,0,0
1,0,3,6,2,1986,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1956,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1964,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,2,2,1965,1,0.5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1965,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1972,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,10,0,1986,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,1920,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,2,4,1953,0,2.0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,6,1,1954,0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1955,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,3,0,1963,0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0
0,0,7,9,2,1975,0,0.7777777777777778,1,0,0,1,0,0,0,0,0,0,0
0,0,4,4,0,1959,1,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,5,4,0,1962,1,1.25,1,0,0,1,0,0,0,0,0,0,0
0,0,5,4,0,1988,0,1.25,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1989,1,0.0,0,0,1,1,0,0,0,0,0,0,0
0,0,2,4,0,1964,1,0.5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1971,1,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,7,1,1974,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,3,0,1963,0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1974,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,15,15,0,1975,1,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,2,4,2,1987,1,0.5,0,0,0,1,0,0,0,0,0,0,0
1,0,15,22,5,1981,1,0.6818181818181818,1,0,0,1,0,0,0,0,0,0,0
0,0,0,36,0,1984,0,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,3,17,0,1989,1,0.17647058823529413,1,0,0,1,0,0,0,0,0,0,0
0,1,1,3,0,1995,1,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0
0,0,2,3,3,1987,0,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0
0,0,2,2,4,1998,0,1.0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1910,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1930,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,2,2,1935,1,2.0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,2,0,1951,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,6,6,3,1952,1,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,4,0,1953,0,0.25,1,0,0,1,0,0,0,0,0,0,0
0,0,22,13,0,1954,0,1.6923076923076923,1,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1955,1,0.0,0,1,0,1,0,0,0,0,0,0,0
0,0,2,2,0,1956,1,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,2,0,1957,0,2.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1957,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1958,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,2,0,1960,1,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,3,1,0,1964,1,3.0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,2,0,1968,1,0.5,1,0,0,1,0,0,0,0,0,0,0
1,0,18,14,6,1971,1,1.2857142857142858,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1971,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1971,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,2,3,0,1971,0,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0
1,1,2,2,3,1998,1,1.0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,3,1998,1,1.0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,3,3,1998,1,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0
0,1,1,6,3,1998,1,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0
0,1,1,6,2,1998,1,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,2,1998,1,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,2,1998,0,0.0,0,0,0,0,0,1,0,0,0,0,0
1,1,2,5,3,1998,1,0.4,0,0,0,0,0,1,0,0,0,0,0
1,1,5,2,3,1998,1,2.5,0,0,0,0,0,1,0,0,0,0,0
0,1,0,2,3,1998,1,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,5,3,1998,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,3,3,1998,1,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0
0,1,0,4,3,1998,1,0.0,0,0,0,0,0,1,0,0,0,0,0
1,1,4,10,3,1998,1,0.4,0,0,0,0,0,1,0,0,0,0,0
1,1,3,11,3,1998,1,0.2727272727272727,0,0,0,0,0,1,0,0,0,0,0
1,1,10,13,3,1998,0,0.7692307692307693,0,0,0,0,0,1,0,0,0,0,0
1,1,3,10,3,1998,1,0.3,0,0,0,0,0,1,0,0,0,0,0
0,1,0,10,2,1998,1,0.0,0,0,0,0,0,1,0,0,0,0,0
1,1,3,15,3,1998,1,0.2,0,0,0,0,0,1,0,0,0,0,0
1,1,1,2,3,1998,1,0.5,0,0,0,0,0,1,0,0,0,0,0
0,1,0,6,3,1998,1,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,3,11,3,1998,1,0.2727272727272727,0,0,0,0,0,1,0,0,0,0,0
0,0,0,14,2,1998,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,14,1,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7,3,1998,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,1998,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,7,2,1998,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,5,3,1998,0,0.4,0,0,0,0,0,0,1,0,0,0,0
0,0,2,5,3,1998,0,0.4,0,0,0,0,0,0,1,0,0,0,0
0,0,2,4,2,1998,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0,0,0,7,2,1998,0,0.0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,6,4,1998,0,0.8333333333333334,0,0,0,0,0,0,1,0,0,0,0
0,0,2,3,3,1998,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0
1,0,6,7,3,1998,1,0.8571428571428571,0,0,0,0,0,0,1,0,0,0,0
0,0,3,8,2,1998,0,0.375,0,0,0,1,0,0,0,0,0,0,0
0,1,7,8,1,1998,0,0.875,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,1998,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,9,2,1998,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,2,1998,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,9,11,3,1998,0,0.8181818181818182,0,0,0,1,0,0,0,0,0,0,0
0,0,2,8,3,1998,0,0.25,0,0,0,1,0,0,0,0,0,0,0
0,0,0,7,2,1998,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,5,1,1998,0,0.4,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,1,1998,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,2,1998,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,1,3,7,2,1998,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,1
0,1,0,7,2,1998,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,18,3,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,5,1,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,3,3,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,3,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,2,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,18,2,1998,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0
0,1,2,2,3,1998,1,1.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,4,2,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,8,3,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,7,3,1998,1,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0
0,1,0,6,1,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,3,2,1998,1,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
0,1,0,7,3,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,9,3,1998,1,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,1,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,8,3,1998,1,0.375,0,0,0,0,0,0,0,0,0,0,0
0,1,2,4,2,1998,1,0.5,0,0,0,0,0,0,0,0,0,0,0
0,1,1,3,1,1998,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
0,1,5,4,2,1998,1,1.25,0,0,0,0,0,0,0,0,0,0,0
0,1,0,12,3,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,8,3,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,6,2,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,6,3,1998,1,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0
0,1,2,6,0,1998,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
0,1,1,4,2,1998,1,0.25,0,0,0,0,0,0,0,0,0,0,0
0,1,2,11,3,1998,1,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,2,1998,1,2.0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,2,1998,1,0.25,0,0,0,1,0,0,0,0,0,0,0
0,0,0,7,1,1998,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,7,3,1998,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,4,2,1998,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,8,0,1998,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,7,2,1998,0,0.2857142857142857,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,1998,0,0.0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,5,2,1998,1,0.0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,4,2,1998,1,0.0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,6,0,1998,1,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,1998,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,1,0,1998,0,2.0,0,0,0,0,0,0,0,1,0,0,0
1,1,5,2,4,1998,0,2.5,0,0,0,0,0,0,0,1,0,0,0
0,0,2,10,4,1998,1,0.2,0,0,0,0,0,0,0,0,1,0,0
0,1,3,1,0,1998,0,3.0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,3,2,1998,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,3,2,1998,0,0.0,0,0,0,0,0,0,0,1,0,0,0
1,0,9,9,5,1998,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,2,0,1998,1,1.0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,17,4,1998,1,0.11764705882352941,0,0,0,1,0,0,0,0,0,0,0
0,0,0,12,2,1998,1,0.0,0,0,0,0,1,0,0,0,0,0,0
0,0,6,8,2,1998,1,0.75,0,0,0,0,1,0,0,0,0,0,0
0,0,0,5,1,1998,0,0.0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,4,0,1998,0,0.25,0,0,0,0,1,0,0,0,0,0,0
0,0,2,7,2,1998,0,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0
0,0,2,2,3,1998,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,2,0,1998,1,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,1998,0,0.0,0,0,0,1,0,0,0,0,0,0,0
1,0,4,7,0,1998,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,1,0
1,0,1,2,2,1998,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0,0,3,7,4,1998,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,1,0
1,0,0,10,3,1998,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,7,1,1998,0,0.0,0,0,0,1,0,0,0,0,0,0,0
